artists,acousticness,danceability,duration_ms,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,popularity,key,mode,count_x,genres,genre,count,label
Collective Soul,0.1462787916666666,0.578625,235757.33333333328,0.6724999999999999,0.0373531291666666,0.1434583333333333,-8.480541666666666,0.0396916666666666,118.53983333333326,0.5935416666666665,44.08333333333334,11,1,48,"['alternative metal', 'alternative rock', 'nu metal', 'pop rock', 'post-grunge', 'rock']",pop rock,169,1
Collin Raye,0.541145945945946,0.6298918918918917,213695.10810810808,0.5189189189189188,7.956756756756758e-07,0.1484324324324324,-8.274216216216217,0.0363216216216216,122.39959459459456,0.5054324324324325,36.86486486486485,0,1,37,"['arkansas country', 'country', 'country road', 'country rock']",country road,112,12
Colmillo Norteño,0.5816666666666667,0.6833333333333332,173173.33333333337,0.7993333333333333,4.7333333333333335e-06,0.2256666666666667,-4.577333333333333,0.0665666666666666,151.50466666666662,0.9616666666666666,54.33333333333334,7,1,6,"['banda', 'deep regional mexican', 'grupera', 'norteno', 'regional mexican', 'regional mexican pop']",norteno,96,18
Colony House,0.0366666666666666,0.4286666666666667,192675.66666666663,0.7709999999999999,1.0866666666666667e-06,0.1076666666666666,-5.285333333333333,0.0540666666666666,139.33433333333335,0.4713333333333332,58.33333333333334,3,1,6,"['indie pop', 'indie poptimism', 'indiecoustica', 'indietronica', 'modern alternative rock', 'modern rock', 'stomp and holler']",stomp and holler,56,59
Color Me Badd,0.1636,0.5893333333333334,250526.33333333328,0.5743333333333334,2.5078666666666668e-05,0.10632,-8.47493333333333,0.0673,142.15286666666665,0.5052,49.66666666666666,6,1,15,"['boy band', 'new jack swing', 'r&b', 'urban contemporary']",r&b,102,15
Colt Ford,0.1515533333333333,0.6300606060606061,229733.63636363635,0.7057575757575757,1.5390909090909097e-06,0.157860606060606,-6.564969696969698,0.0840060606060605,130.46912121212122,0.6302424242424242,52.06060606060606,7,1,33,"['contemporary country', 'country', 'country rap', 'country road', 'modern country rock', 'redneck']",country road,112,12
Colton Dixon,0.38123,0.5825,190152.5,0.5515,6.500000000000001e-05,0.1865,-7.337499999999999,0.0362,87.1465,0.286,55.0,7,1,4,"['anthem worship', 'ccm', 'christian alternative rock', 'christian music', 'christian pop', 'worship']",christian music,67,35
Columbia Orchestra,0.8943999999999999,0.4074000000000001,412602.7,0.2308,0.3026800000000001,0.1521199999999999,-15.833700000000002,0.04116,111.1151,0.5085,0.0,0,1,10,['orchestra'],orchestra,65,39
Columbia Symphony Orchestra,0.9288841978287103,0.296958504221954,302861.2605548854,0.1966889457177325,0.6104379196139927,0.2230668275030158,-19.94164776839565,0.0459534378769602,104.90410856453543,0.2154086851628466,3.9722557297949335,0,1,829,['orchestra'],orchestra,65,39
Coma Cinema,0.00849,0.375,109610.0,0.711,4.69e-05,0.102,-3.554,0.0399,106.902,0.377,46.0,9,1,2,"['anti-folk', 'indie dream pop', 'indie garage rock', 'indie rock', 'north carolina indie']",indie rock,55,62
Comethazine,0.0751899999999999,0.8401874999999999,105799.25,0.6043750000000001,0.00067065,0.214825,-8.167687500000001,0.317125,141.28362500000003,0.6005624999999999,64.875,1,1,16,"['meme rap', 'rap', 'trap', 'underground hip hop', 'vapor trap']",underground hip hop,108,14
Commander Cody and His Lost Planet Airmen,0.4316999999999999,0.5594285714285714,210632.4285714285,0.5515714285714285,0.0031177042857142,0.4060428571428571,-12.53814285714286,0.0706142857142857,122.5844285714286,0.7378571428571428,29.0,0,1,14,['country rock'],country rock,80,26
Commissioned,0.3846166666666666,0.5573333333333332,292902.33333333326,0.4296666666666667,0.16000597,0.1275,-13.39333333333333,0.0447,109.39599999999996,0.5293333333333333,32.666666666666664,3,1,12,['gospel'],gospel,66,36
Commodores,0.3175168888888888,0.6253111111111114,279832.3777777778,0.5227311111111111,0.0594298159999999,0.1151399999999999,-11.796222222222225,0.0477199999999999,119.59071111111116,0.5782400000000002,38.62222222222222,1,1,90,"['adult standards', 'disco', 'funk', 'mellow gold', 'motown', 'quiet storm', 'soft rock', 'soul']",soft rock,86,22
Company,0.555,0.5356666666666666,277026.66666666674,0.6666666666666666,0.0,0.4263333333333333,-9.691333333333333,0.242,132.33333333333334,0.6556666666666667,22.66666666666667,5,1,6,"['album rock', 'blues rock', 'classic rock', 'country rock', 'folk rock', 'hard rock', 'mellow gold', 'rock', 'soft rock']",mellow gold,74,30
Company B,0.0393,0.7440000000000001,326467.0,0.765,0.7070000000000001,0.258,-12.174,0.0344,119.743,0.831,43.0,1,1,2,"['album rock', 'blues rock', 'classic rock', 'country rock', 'folk rock', 'hard rock', 'mellow gold', 'rock', 'soft rock']",mellow gold,74,30
Compton's Most Wanted,0.09593625,0.76875,258333.5,0.5161250000000001,0.00499836,0.1763875,-12.229625000000004,0.22575,101.35275,0.585375,40.375,2,1,16,"['g funk', 'gangster rap', 'hardcore hip hop', 'hip hop', 'rap', 'west coast rap']",hip hop,83,24
Con Funk Shun,0.3527,0.7475714285714287,290593.3571428572,0.4685714285714284,0.03238917,0.1261214285714286,-13.383500000000002,0.0461785714285714,120.63957142857144,0.7097142857142856,30.214285714285715,6,1,28,"['classic soul', 'disco', 'funk', 'jazz funk', 'motown', 'new jack swing', 'post-disco', 'quiet storm', 'soul', 'urban contemporary']",post-disco,58,54
Conan Gray,0.3140825,0.570625,199194.1875,0.5913749999999999,5.399375e-06,0.1434062499999999,-6.806124999999999,0.0765375,119.42756249999998,0.4666874999999999,69.625,0,1,32,"['bedroom pop', 'indie pop', 'pop']",pop,180,0
Concentus Musicus Wien,0.977,0.3939999999999999,111440.0,0.35,0.0121,0.228,-18.33,0.0326,76.675,0.266,30.0,7,0,1,"['classical performance', 'historically informed performance']",classical performance,127,7
Concertgebouworkest,0.94836875,0.2681987500000001,306747.19375,0.179997625,0.6472710873749998,0.1769599999999999,-20.12925000000001,0.045316875,102.866375,0.1906837500000001,1.16875,2,1,160,"['classical', 'classical performance', 'orchestra']",orchestra,65,39
Conflict,0.0755639999999999,0.3242,140696.2,0.9684,0.28248736,0.3442,-6.2446,0.20928,142.2848,0.13442,27.2,4,1,10,"['chicago rap', 'gangster rap', 'southern hip hop']",southern hip hop,149,3
Conjunto Agua Azul,0.3683333333333333,0.6606666666666666,222600.0,0.6753333333333335,0.0036342166666666,0.1302666666666666,-5.073666666666667,0.0397333333333333,94.30899999999998,0.6829999999999999,45.0,7,1,6,"['deep norteno', 'duranguense', 'musica potosina', 'norteno', 'norteno-sax']",norteno,96,18
Conjunto Atardecer,0.1288171428571428,0.6168571428571429,206163.7142857143,0.7648571428571429,0.0002023442857142,0.1998571428571428,-4.208714285714286,0.0749714285714285,136.72128571428573,0.7615714285714287,45.0,2,1,7,"['banda', 'duranguense', 'grupera', 'norteno', 'norteno-sax', 'regional mexican']",norteno,96,18
Conjunto Chaney,0.5694,0.6906,276194.2,0.657,3.06e-06,0.17424,-7.997999999999997,0.04356,95.8478,0.8587999999999999,36.8,2,0,5,"['salsa', 'salsa international', 'tropical']",tropical,59,53
Conjunto Primavera,0.2376879807692309,0.6219038461538459,198911.63461538465,0.6920769230769227,0.0159044925,0.1465461538461539,-5.6764230769230775,0.0387634615384615,117.10317307692314,0.6656730769230769,44.480769230769226,2,1,104,"['banda', 'cumbia', 'grupera', 'norteno', 'ranchera', 'regional mexican']",norteno,96,18
Connie,0.0579,0.846,313667.0,0.742,0.0,0.0402,-6.194,0.0671,117.703,0.887,43.0,7,1,2,"['adult standards', 'brill building pop', 'easy listening', 'lounge', 'rock-and-roll', 'rockabilly']",lounge,76,29
Connie Francis,0.7439310344827583,0.4026206896551728,168870.3275862069,0.3337034482758623,0.0002180958620689,0.2314413793103447,-12.133896551724131,0.0332810344827586,105.60694827586208,0.4343517241379314,24.1896551724138,7,1,116,"['adult standards', 'brill building pop', 'easy listening', 'lounge', 'rock-and-roll', 'rockabilly']",lounge,76,29
Connor Spiotto,0.797,0.489,188000.0,0.361,0.0,0.308,-9.633,0.0404,109.273,0.276,58.0,1,1,1,"['indie pop', 'otacore']",indie pop,65,37
Conor Maynard,0.3580923076923076,0.6453076923076922,191503.3076923077,0.5702307692307692,0.0,0.1275076923076923,-5.540615384615385,0.0943,100.98746153846156,0.5780769230769229,62.23076923076921,7,1,13,"['dance pop', 'pop', 'post-teen pop', 'viral pop']",post-teen pop,137,4
Control,0.2075,0.82675,194040.25,0.8048750000000001,0.09441272625,0.1203375,-6.687375,0.042875,111.629875,0.912,49.75,10,1,16,"['hip hop', 'melodic rap', 'pop rap', 'rap', 'southern hip hop', 'trap']",rap,164,2
Control Machete,0.069282,0.7512666666666667,245885.4666666668,0.7600666666666667,0.1683524933333333,0.4800666666666668,-7.195333333333335,0.1516,101.4928,0.6156666666666665,48.8,0,1,15,"['chicano rap', 'latin alternative', 'latin hip hop', 'latin rock', 'mexican hip hop', 'mexican rock', 'rock en espanol']",rock en espanol,57,57
Conway the Machine,0.946,0.6509999999999999,206027.0,0.493,0.0,0.152,-11.18,0.317,75.729,0.7040000000000001,64.0,8,0,2,"['alternative hip hop', 'boom bap', 'hip hop', 'underground hip hop']",hip hop,83,24
Cooliecut,0.552,0.556,118361.0,0.64,0.0,0.215,-7.504,0.445,88.399,0.703,71.0,11,1,1,"['dark trap', 'emo rap', 'underground hip hop', 'vapor trap']",underground hip hop,108,14
Coolio,0.0997615384615384,0.7966153846153846,247211.2307692308,0.5776153846153846,0.0007713353846153,0.2497692307692308,-9.791846153846151,0.1208307692307692,97.05830769230772,0.5868461538461539,50.615384615384606,7,1,13,"['g funk', 'gangster rap', 'hip hop', 'rap', 'west coast rap']",rap,164,2
Cooper Sams,0.898,0.142,255181.0,0.0263,0.912,0.0911,-30.559,0.0376,90.553,0.0382,67.0,5,1,2,"['background music', 'focus']",background music,67,34
Corbin Bleu,0.04152,0.7281428571428571,197615.2857142857,0.8919999999999998,7.457142857142858e-07,0.1363285714285714,-3.3531428571428568,0.0560285714285714,112.43785714285715,0.7582857142857142,53.42857142857143,5,0,7,['post-teen pop'],post-teen pop,137,4
Corey Hart,0.453,0.6135,307948.75,0.5707500000000001,0.0026375,0.24725,-11.44575,0.0402,115.77125,0.5577500000000001,51.5,2,1,8,"['album rock', 'dance rock', 'mellow gold', 'new romantic', 'new wave', 'new wave pop', 'soft rock']",soft rock,86,22
Corey Smith,0.6470000000000001,0.5935714285714286,242239.2857142857,0.5418571428571429,2.286428571428572e-05,0.3924,-8.608714285714287,0.0539714285714285,119.96742857142858,0.5758571428571428,45.71428571428572,2,1,14,"['contemporary country', 'country', 'country road', 'modern country rock']",country road,112,12
Cornelio Reyna,0.649509433962264,0.6023018867924529,173752.69811320756,0.4073396226415093,0.007606299245283,0.1188377358490565,-7.226698113207548,0.0473150943396226,112.85639622641511,0.7483396226415093,41.67924528301887,8,1,53,"['banda', 'cumbia', 'grupera', 'norteno', 'ranchera', 'regional mexican']",norteno,96,18
Coro,0.00522,0.715,313507.0,0.5720000000000001,0.102,0.085,-10.331,0.0586,118.343,0.67,40.0,6,0,2,"['banda', 'regional mexican', 'regional mexican pop']",regional mexican pop,54,64
Coro Del Teatro Alla Scala Di Milano,0.9705555555555556,0.2890814814814815,225540.0,0.2309314814814814,0.2463066096296297,0.2202444444444445,-15.635555555555555,0.055124074074074,92.32957407407406,0.1941666666666666,6.703703703703702,10,1,54,"['opera', 'opera chorus']",opera,74,31
Corrosion Of Conformity,0.0130465999999999,0.3981250000000001,274493.125,0.907625,0.06693929,0.1333875,-6.6298749999999975,0.0673,116.31687499999998,0.5435,42.125,5,1,16,"['alternative metal', 'groove metal', 'hard rock', 'metal', 'nu metal', 'old school thrash', 'post-grunge', 'rap rock', 'rock', 'sludge metal', 'stoner metal', 'stoner rock']",post-grunge,120,9
Cosculluela,0.19701,0.8044,272253.6,0.7008999999999999,2.193e-06,0.1751599999999999,-4.874999999999999,0.18489,104.5212,0.6439,58.1,1,1,10,"['latin', 'latin hip hop', 'perreo', 'reggaeton', 'reggaeton flow', 'tropical']",reggaeton,68,33
Coti,0.0699,0.618,214026.66666666663,0.8613333333333332,2.593333333333333e-05,0.517,-5.193666666666666,0.0522,138.50966666666667,0.7566666666666668,64.0,9,1,3,"['cumbia pop', 'latin', 'latin pop', 'rock en espanol', 'spanish pop', 'spanish pop rock']",rock en espanol,57,57
Cotton Jones,0.4663333333333333,0.5743333333333333,287928.66666666674,0.6253333333333333,0.0003237666666666,0.1327333333333333,-7.924666666666666,0.0266333333333333,106.69766666666663,0.6150000000000001,55.0,10,1,6,"['baroque pop', 'freak folk', 'funk', 'indie folk', 'indie rock', 'neo-psychedelic', 'stomp and holler']",stomp and holler,56,59
Count Basie,0.7694205479452052,0.5558647260273964,195040.71746575343,0.3577150684931505,0.2143367997945202,0.1820357876712329,-12.187801369863012,0.0656344178082191,123.02579623287691,0.6095434931506845,13.188356164383562,5,1,584,"['adult standards', 'bebop', 'big band', 'cool jazz', 'jazz', 'jazz piano', 'lounge', 'stride', 'swing', 'vocal jazz']",lounge,76,29
Counting Crows,0.3425968674698794,0.4870481927710843,264463.0240963855,0.6475060240963857,0.0064611163855421,0.1951036144578313,-7.27940963855422,0.0441012048192771,119.44854216867468,0.4597204819277108,45.78313253012048,0,1,83,"['alternative rock', 'neo mellow', 'pop rock', 'post-grunge', 'rock']",post-grunge,120,9
Country Joe McDonald,0.408,0.757,174960.0,0.3429999999999999,0.0,0.302,-12.643,0.0354,97.819,0.884,39.0,7,1,2,"['folk rock', 'psychedelic rock']",folk rock,56,61
Course Of Nature,5.05e-06,0.479,242333.0,0.911,0.206,0.166,-5.1110000000000015,0.0452,146.804,0.5579999999999999,39.0,1,0,2,"['grunge pop', 'hard alternative', 'post-grunge']",post-grunge,120,9
Courteeners,0.000174,0.402,243973.0,0.92,0.0,0.0807,-2.944,0.0408,139.793,0.297,44.0,2,1,2,"['britpop', 'english indie rock', 'manchester indie', 'modern rock', 'rock']",modern rock,115,11
Courtney Barnett,0.00149,0.4429999999999999,312227.0,0.737,0.0032,0.121,-4.509,0.0293,115.277,0.746,57.0,0,1,2,"['art pop', 'australian indie', 'indie pop', 'indie rock', 'melbourne indie']",indie rock,55,62
Cousin Stizz,0.0336,0.828,242653.0,0.49,2.71e-05,0.0867,-9.278,0.0593,107.968,0.2789999999999999,56.0,11,1,2,"['boston hip hop', 'deep underground hip hop', 'rap', 'trap', 'underground hip hop', 'vapor trap']",trap,109,13
Coven,0.6966666666666667,0.4653333333333334,193960.0,0.4783333333333333,0.0622799999999999,0.1923333333333333,-11.277333333333331,0.0418,120.37599999999998,0.5213333333333333,27.33333333333333,4,0,6,['orchestra'],orchestra,65,39
Coverdale/Page,0.176,0.545,293360.0,0.846,4.66e-05,0.228,-5.81,0.0814,122.825,0.5660000000000001,43.0,9,1,2,"['album rock', 'glam metal', 'hard rock']",hard rock,52,68
Cowboy Troy,0.0728,0.7090000000000001,196812.0,0.948,0.0,0.214,-3.388,0.0992,128.05100000000002,0.679,43.0,11,0,1,"['country', 'country rap', 'country road', 'redneck']",country road,112,12
Cozz,0.0708,0.6809999999999999,236654.75,0.79425,0.0,0.31125,-5.0395,0.23775,130.738,0.5974999999999999,55.25,10,0,4,"['rap', 'underground hip hop']",rap,164,2
Cracker,0.0102059999999999,0.4708333333333334,294433.0,0.7161666666666667,0.0025546349999999,0.1580833333333333,-8.382666666666667,0.0328,137.65066666666667,0.6238333333333334,46.33333333333334,7,1,12,"['alternative country', 'alternative rock', 'permanent wave', 'pop rock', 'post-grunge', 'roots rock']",pop rock,169,1
Craft Spells,0.0261,0.6285000000000001,230623.5,0.7735,0.4620249500000001,0.358,-6.8805,0.03725,116.0095,0.7659999999999999,50.0,2,1,4,"['chillwave', 'indie garage rock', 'indie pop', 'indietronica', 'nu gaze', 'shimmer pop']",indietronica,60,50
Craig Campbell,0.1799,0.6204000000000001,203045.4,0.6114,9.4846e-05,0.1842,-6.141799999999997,0.03406,128.173,0.4554,51.4,6,1,10,"['contemporary country', 'country', 'country pop', 'country road', 'modern country rock', 'redneck']",country road,112,12
Craig David,0.2475266666666667,0.6244666666666667,238793.0,0.7095333333333332,0.001176024,0.1509733333333333,-6.7493333333333325,0.05988,106.45993333333332,0.7426666666666665,59.13333333333333,4,0,15,"['british soul', 'dance pop', 'pop', 'pop rap', 'r&b', 'tropical house', 'urban contemporary']",urban contemporary,101,16
Craig Xen,0.141,0.762,167520.0,0.7090000000000001,0.0,0.0798,-5.332999999999998,0.337,174.041,0.537,67.0,11,1,2,"['dark trap', 'emo rap', 'underground hip hop', 'vapor trap']",underground hip hop,108,14
